NC_project_short_code,sample_type,year,month,day,Site,Cell,depth_zone,level,transect,species_classcode,count,fish_tl,observer,depth,vis,temp,surge,heading,notes
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,B,1,ELAT,1,30,Brett Stacy,9.8,3,10,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,B,2,SMEL,11,45,Brett Stacy,9.4,3,10,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,B,2,HDEC,1,32,Brett Stacy,9.4,3,10,L,120,FEMALE
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,B,3,NO_ORG,NA,NA,Brett Stacy,10.4,1,10,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,1,SMEL,1,35,Johnathan Centoni,8.2,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,1,SMEL,7,30,Johnathan Centoni,8.2,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,1,SMYS,1,15,Johnathan Centoni,8.2,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMEL,6,35,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMEL,7,30,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMEL,13,40,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMEL,3,45,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMEL,2,50,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMYS,3,20,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,2,SMYS,1,28,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,3,SMEL,1,40,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,3,SMEL,1,35,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,6,1,Pyramid Point State Marine Conservation Area,2,12.5,M,3,SMYS,1,23,Johnathan Centoni,7.3,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,SMEL,3,6,Brett Stacy,7.9,6,12.2,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,SMEL,1,35,Brett Stacy,7.9,6,12.2,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,SMYS,6,6,Brett Stacy,7.9,6,12.2,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,OYT,6,36,Brett Stacy,7.9,6,12.2,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,ELAT,4,20,Brett Stacy,7.9,6,12.2,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,HDEC,1,35,Brett Stacy,7.9,6,12.2,M,240,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,HDEC,1,20,Brett Stacy,7.9,6,12.2,M,240,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,1,HDEC,1,35,Brett Stacy,7.9,6,12.2,M,240,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,1,SMYS,1,11,Franklin Moitoza,7.3,5,12.8,L,300,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,1,HDEC,1,28,Franklin Moitoza,7.3,5,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,1,HDEC,1,31,Franklin Moitoza,7.3,5,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,2,SMYS,23,6,Brett Stacy,7.6,6,9.4,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,2,OYT,140,6,Brett Stacy,7.6,6,9.4,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,2,HDEC,1,19,Brett Stacy,7.6,6,9.4,M,60,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,2,HDEC,1,30,Brett Stacy,7.6,6,9.4,M,60,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,2,HDEC,1,35,Brett Stacy,7.6,6,9.4,M,60,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,2,SMAR,1,18,Brett Stacy,7.6,6,9.4,M,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,2,SMYS,1,9,Franklin Moitoza,7,4,12.8,L,300,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,2,HDEC,1,27,Franklin Moitoza,7,4,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,2,HDEC,1,38,Franklin Moitoza,7,4,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,2,HDEC,1,35,Franklin Moitoza,7,4,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,3,SMEL,15,7,Doug Simpson,7.3,7,11.1,M,70,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,3,SMYS,4,8,Doug Simpson,7.3,7,11.1,M,70,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,3,HDEC,1,28,Doug Simpson,7.3,7,11.1,M,70,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,B,3,HDEC,1,31,Doug Simpson,7.3,7,11.1,M,70,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,3,KGB,2,5,Franklin Moitoza,7.3,5,12.8,L,300,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,3,HLAG,1,12,Franklin Moitoza,7.3,5,12.8,L,300,CHECK SPP
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,3,AFLA,1,11,Franklin Moitoza,7.3,5,12.8,L,300,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,3,HDEC,1,33,Franklin Moitoza,7.3,5,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,B,3,HDEC,1,12,Franklin Moitoza,7.3,5,12.8,L,300,MALE
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,M,1,SMYS,1,14,Brett Stacy,6.7,4,12.2,M,300,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,1,SMEL,120,7,Doug Simpson,5.5,6,11.1,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,1,SMEL,1,26,Doug Simpson,5.5,6,11.1,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,1,SMEL,1,30,Doug Simpson,5.5,6,11.1,M,240,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,1,SMYS,30,7,Doug Simpson,5.5,6,11.1,M,240,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,M,2,NO_ORG,NA,NA,Brett Stacy,6.7,4,12.2,M,300,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,2,SMEL,105,7,Doug Simpson,5.5,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,2,SMYS,8,8,Doug Simpson,5.5,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,2,SMYS,2,7,Doug Simpson,5.5,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,8,M,3,NO_ORG,NA,NA,Brett Stacy,6.7,6,9.4,M,70,NA
NC_Kelp_Srock,FISH,2015,8,4,Ten Mile State Marine Reserve,1,8,M,3,NO_ORG,NA,NA,Brett Stacy,7.3,4,12.2,M,300,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,1,SMEL,6,6,Brett Stacy,9.4,6,11.1,L,160,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,1,SMEL,4,19,Brett Stacy,9.4,6,11.1,L,160,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,1,SMYS,54,6,Brett Stacy,9.4,6,11.1,L,160,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,1,OYT,15,6,Brett Stacy,9.4,6,11.1,L,160,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,1,OYT,35,5,Brett Stacy,9.4,6,11.1,L,160,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,1,HDEC,2,27,Brett Stacy,9.4,6,11.1,L,160,FEMALE
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,1,KGB,2,6,Johnathan Centoni,11.3,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,SMYS,5,20,Brett Stacy,10.1,6,11.1,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,SMYS,85,6,Brett Stacy,10.1,6,11.1,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,SMYS,10,10,Brett Stacy,10.1,6,11.1,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,OYT,19,6,Brett Stacy,10.1,6,11.1,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,HDEC,2,23,Brett Stacy,10.1,6,11.1,L,180,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,HDEC,1,16,Brett Stacy,10.1,6,11.1,L,180,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,2,ELAT,1,20,Brett Stacy,10.1,6,11.1,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,2,SMEL,10,7,Johnathan Centoni,10.7,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,2,SMYS,1,8,Johnathan Centoni,10.7,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,2,KGB,1,6,Johnathan Centoni,10.7,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,2,OPIC,1,10,Johnathan Centoni,10.7,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,2,HDEC,1,40,Johnathan Centoni,10.7,3,11.7,L,180,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,3,SMEL,22,6,Doug Simpson,9.8,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,3,SMYS,16,7,Doug Simpson,9.8,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,3,SMYS,2,12,Doug Simpson,9.8,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,3,SMYS,2,14,Doug Simpson,9.8,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,B,3,HDEC,1,24,Doug Simpson,9.8,6,11.1,M,60,MALE
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,SMEL,18,7,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,SMEL,1,50,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,SMYS,12,8,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,SMYS,17,15,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,KGB,15,6,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,OPIC,1,12,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,B,3,ELAT,1,30,Johnathan Centoni,11.6,3,11.7,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,M,1,NO_ORG,NA,NA,Chris Teague,8.8,2,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,1,SMEL,80,7,Doug Simpson,7.6,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,1,SMEL,1,29,Doug Simpson,7.6,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,1,SMEL,1,34,Doug Simpson,7.6,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,1,SMEL,1,27,Doug Simpson,7.6,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,1,SMYS,40,7,Doug Simpson,7.6,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,1,SMYS,1,13,Doug Simpson,7.6,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,M,2,NO_ORG,NA,NA,Chris Teague,8.8,2,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,SMEL,25,7,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,SMYS,3,14,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,SMYS,2,12,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,SMYS,15,7,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,SMYS,1,30,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,KGB,17,13,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,KGB,13,15,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,2,KGB,10,9,Doug Simpson,7.3,6,11.1,M,60,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,12.5,M,3,NO_ORG,NA,NA,Brett Stacy,10.7,6,11.1,l,110,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,12.5,M,3,SMYS,30,12,Chris Teague,9.1,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,1,KGB,8,6,Chris Teague,12.8,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,1,OELO,1,60,Chris Teague,12.8,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,SMEL,118,6,Doug Simpson,14.6,6,11.1,L,80,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,SMYS,76,8,Doug Simpson,14.6,6,11.1,L,80,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,SCAR,1,38,Doug Simpson,14.6,6,11.1,L,80,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,OPIC,1,8,Doug Simpson,14.6,6,11.1,L,80,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,HDEC,1,45,Doug Simpson,14.6,6,11.1,L,80,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,HDEC,1,30,Doug Simpson,14.6,6,11.1,L,80,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,HDEC,1,24,Doug Simpson,14.6,6,11.1,L,80,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,1,AOCE,1,115,Doug Simpson,14.6,6,11.1,L,80,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,2,SMEL,35,6,Chris Teague,14,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,2,SMYS,13,7,Chris Teague,14,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,2,SMYS,1,8,Chris Teague,14,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,2,SMYS,1,5,Chris Teague,14,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,2,KGB,5,4,Chris Teague,14,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,2,KGB,15,5,Chris Teague,14,2,12.2,M,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,2,SMEL,65,7,Doug Simpson,14.9,6,11.1,M,80,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,2,SMYS,52,7,Doug Simpson,14.9,6,11.1,M,80,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,2,HDEC,1,25,Doug Simpson,14.9,6,11.1,M,80,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,2,HDEC,1,23,Doug Simpson,14.9,6,11.1,M,80,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,2,HDEC,1,27,Doug Simpson,14.9,6,11.1,M,80,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,2,HDEC,2,24,Doug Simpson,14.9,6,11.1,M,80,MALE
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,B,3,KGB,1,4,Chris Teague,12.8,2,12.2,L,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,SMEL,32,7,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,SMEL,3,6,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,SMEL,28,34,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,SMYS,26,7,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,SMYS,1,12,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,SMYS,1,40,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,HDEC,1,35,Doug Simpson,14.3,7,11.1,M,30,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,HDEC,1,39,Doug Simpson,14.3,7,11.1,M,30,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,OPIC,1,9,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,B,3,OPIC,1,12,Doug Simpson,14.3,7,11.1,M,30,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,M,1,NO_ORG,NA,NA,Brett Stacy,14,8,11.7,L,80,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,M,1,NO_ORG,NA,NA,Johnathan Centoni,10.7,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,M,2,OYT,400,6,Brett Stacy,14,7,10,L,80,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,M,2,NO_ORG,NA,NA,Johnathan Centoni,10.4,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,M,3,SMEL,4,30,Brett Stacy,12.8,6,11.7,L,130,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,M,3,SMYS,12,12,Brett Stacy,12.8,6,11.7,L,130,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,16,M,3,SMYS,7,17,Brett Stacy,12.8,6,11.7,L,130,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,16,M,3,NO_ORG,NA,NA,Johnathan Centoni,10.4,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,1,SMEL,265,7,Doug Simpson,17.4,6,10.6,L,180,MAYBE OYT?
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,1,SMEL,4,6,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,1,SMYS,34,7,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,1,HDEC,1,19,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,1,HDEC,1,23,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,20,B,1,SMEL,45,7,Johnathan Centoni,17.4,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,20,B,1,KGB,21,7,Johnathan Centoni,17.4,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMEL,93,7,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMEL,2,12,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMEL,5,45,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMEL,2,55,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMYS,24,7,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMYS,14,12,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,HDEC,1,24,Doug Simpson,17.4,6,10.6,L,180,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,HDEC,1,36,Doug Simpson,17.4,6,10.6,L,180,FEMALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,HDEC,1,34,Doug Simpson,17.4,6,10.6,L,180,MALE
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,SMIN,1,65,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,CITSOR,1,3,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,2,CITSOR,1,4,Doug Simpson,17.4,6,10.6,L,180,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,20,B,2,SMEL,6,7,Johnathan Centoni,16.8,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2015,7,30,Ten Mile State Marine Reserve,1,20,B,2,SMEL,7,12,Johnathan Centoni,16.8,3,11.7,L,0,NA
NC_Kelp_Srock,FISH,2014,7,16,Ten Mile State Marine Reserve,1,20,B,3,OYT,30,6,Brett Stacy,18,6,10.6,L,180,NA
