NC_project_short_code,site,year,month,day,transectnumber,species,size,depth_m,visibility,temp10m
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,18,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,18,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,18,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,18,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,18,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,19,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,19,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,20,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,20,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,20,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,20,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,20,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,20,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,21,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,21,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,21,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,21,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,22,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,22,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,10,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,10,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,11,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,12,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,13,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,15,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,16,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,16,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,16,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,17,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,17,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,17,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,17,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,17,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,18,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,18,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,18,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,19,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,19,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,19,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,19,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,20,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,20,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,20,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,20,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,21,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,23,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,4,red abalone,23,,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,5,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,8,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,10,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,12,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,15,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,15,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,16,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,18,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,18,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,19,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,19,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,20,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,21,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,21,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,21,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,21,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,21,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,22,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,22,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,22,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,5,red abalone,23,7.4672355989,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,6,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,7,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,8,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,8,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,11,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,12,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,12,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,12,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,12,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,13,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,13,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,15,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,15,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,15,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,16,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,17,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,17,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,17,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,17,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,18,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,19,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,19,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,19,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,19,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,20,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,21,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,22,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,23,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,23,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,23,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,23,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,23,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,24,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,24,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,24,6.5528802194,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,6,red abalone,24,6.5528802194,6,11
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,8,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,9,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,10,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,11,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,12,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,12,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,12,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,12,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,13,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,13,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,13,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,13,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,13,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,13,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,14,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,15,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,16,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,16,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,16,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,16,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,17,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,17,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,18,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,19,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,19,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,19,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,19,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,19,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,19,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,20,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,21,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,22,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,1,red abalone,22,14.020115818,7,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,4,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,5,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,5,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,6,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,8,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,8,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,9,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,9,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,10,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,10,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,10,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,10,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,10,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,12,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,12,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,12,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,12,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,12,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,12,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,15,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,15,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,16,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,16,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,16,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,16,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,16,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,17,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,17,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,17,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,17,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,17,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,18,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,18,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,18,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,18,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,19,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,20,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,20,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,20,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,20,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,2,red abalone,22,13.715330692,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,5,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,6,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,7,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,8,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,9,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,11,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,11,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,11,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,11,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,12,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,12,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,13,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,14,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,14,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,14,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,14,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,15,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,15,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,16,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,16,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,16,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,16,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,16,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,17,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,17,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,17,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,17,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,18,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,18,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,19,12.343797623,3,12
NC_CitSci_Kelp,Mendocino Headlands,2014,11,8,3,red abalone,20,12.343797623,3,12
