NC_project_short_code,site,year,month,day,transectnumber,classcode,sex,amount,size_cm,size_min_cm,size_max_cm,depth_m,visibility,temp10m
NC_CitSci_Kelp,Russian Gulch,2015,7,2,12,vermilion/canary,none,0,,,,7.01,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,12,yellowtail/olive,none,0,,,,7.01,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,12,yoy rockfish,none,0,,,,7.01,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,barred sand bass,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,black and yellow,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,black perch,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,black rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,blacksmith,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,blue rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,bocaccio,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,brown rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,cabezon,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,china rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,copper rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,garibaldi,a,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,garibaldi,j,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,gopher rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,grass rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,horn shark,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,kelp bass,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,kelp greenling,f,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,kelp greenling,j,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,kelp greenling,m,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,kelp rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,lingcod,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,opaleye,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,pile perch,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,rainbow perch,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,rock greenling,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,rock wrasse,f,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,rock wrasse,j,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,rock wrasse,m,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,rubberlip perch,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,sargo,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,senorita,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,sheephead,f,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,sheephead,j,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,sheephead,m,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,striped perch,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,treefish,a,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,treefish,j,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,vermilion/canary,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,yellowtail/olive,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,13,yoy rockfish,none,0,,,,4.88,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,barred sand bass,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,black and yellow,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,black perch,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,black rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,blacksmith,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,blue rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,bocaccio,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,brown rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,cabezon,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,china rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,copper rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,garibaldi,a,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,garibaldi,j,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,gopher rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,grass rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,horn shark,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,kelp bass,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,kelp greenling,f,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,kelp greenling,j,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,kelp greenling,m,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,kelp rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,lingcod,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,opaleye,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,pile perch,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,rainbow perch,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,rock greenling,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,rock wrasse,f,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,rock wrasse,j,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,rock wrasse,m,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,rubberlip perch,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,sargo,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,senorita,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,sheephead,f,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,sheephead,j,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,sheephead,m,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,striped perch,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,treefish,a,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,treefish,j,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,vermilion/canary,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,yellowtail/olive,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,14,yoy rockfish,none,0,,,,4.27,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,barred sand bass,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,black and yellow,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,black perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,black rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,blacksmith,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,blue rockfish,none,1,9,9,9,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,blue rockfish,none,1,11,11,11,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,bocaccio,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,brown rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,cabezon,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,china rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,copper rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,garibaldi,a,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,garibaldi,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,gopher rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,grass rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,horn shark,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,kelp bass,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,kelp greenling,f,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,kelp greenling,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,kelp greenling,m,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,kelp rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,lingcod,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,opaleye,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,pile perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,rainbow perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,rock greenling,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,rock wrasse,f,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,rock wrasse,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,rock wrasse,m,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,rubberlip perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,sargo,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,senorita,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,sheephead,f,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,sheephead,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,sheephead,m,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,striped perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,treefish,a,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,treefish,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,vermilion/canary,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,yellowtail/olive,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,15,yoy rockfish,none,16,5,,10,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,barred sand bass,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,black and yellow,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,black perch,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,black rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,blacksmith,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,blue rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,bocaccio,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,brown rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,cabezon,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,china rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,copper rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,garibaldi,a,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,garibaldi,j,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,gopher rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,grass rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,horn shark,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,kelp bass,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,kelp greenling,f,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,kelp greenling,j,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,kelp greenling,m,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,kelp rockfish,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,lingcod,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,opaleye,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,pile perch,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,rainbow perch,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,rock greenling,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,rock wrasse,f,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,rock wrasse,j,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,rock wrasse,m,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,rubberlip perch,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,sargo,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,senorita,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,sheephead,f,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,sheephead,j,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,sheephead,m,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,striped perch,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,treefish,a,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,treefish,j,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,vermilion/canary,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,yellowtail/olive,none,0,,,,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,16,yoy rockfish,none,8,5,,10,6.25,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,barred sand bass,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,black and yellow,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,black perch,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,black rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,blacksmith,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,blue rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,bocaccio,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,brown rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,cabezon,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,china rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,copper rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,garibaldi,a,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,garibaldi,j,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,gopher rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,grass rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,horn shark,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,kelp bass,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,kelp greenling,f,1,32,32,32,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,kelp greenling,j,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,kelp greenling,m,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,kelp rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,lingcod,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,opaleye,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,pile perch,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,rainbow perch,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,rock greenling,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,rock wrasse,f,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,rock wrasse,j,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,rock wrasse,m,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,rubberlip perch,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,sargo,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,senorita,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,sheephead,f,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,sheephead,j,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,sheephead,m,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,striped perch,none,1,24,24,24,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,striped perch,none,1,27,27,27,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,treefish,a,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,treefish,j,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,vermilion/canary,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,yellowtail/olive,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,17,yoy rockfish,none,0,,,,5.33,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,barred sand bass,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,black and yellow,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,black perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,black rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,blacksmith,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,blue rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,bocaccio,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,brown rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,cabezon,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,china rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,copper rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,garibaldi,a,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,garibaldi,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,gopher rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,grass rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,horn shark,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,kelp bass,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,kelp greenling,f,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,kelp greenling,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,kelp greenling,m,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,kelp rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,lingcod,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,opaleye,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,pile perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,rainbow perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,rock greenling,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,rock wrasse,f,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,rock wrasse,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,rock wrasse,m,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,rubberlip perch,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,sargo,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,senorita,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,sheephead,f,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,sheephead,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,sheephead,m,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,striped perch,none,1,26,26,26,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,treefish,a,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,treefish,j,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,vermilion/canary,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,yellowtail/olive,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Russian Gulch,2015,7,2,18,yoy rockfish,none,0,,,,5.79,3,10
NC_CitSci_Kelp,Van Damme,2014,5,20,1,barred sand bass,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,black and yellow,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,black perch,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,black rockfish,none,1,30,30,30,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,black rockfish,none,1,25,25,25,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,blacksmith,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,blue rockfish,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,bocaccio,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,brown rockfish,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,cabezon,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,china rockfish,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,copper rockfish,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,garibaldi,j,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,garibaldi,a,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,gopher rockfish,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,grass rockfish,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,horn shark,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,kelp bass,none,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,kelp greenling,m,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,kelp greenling,j,0,,,,8.69,2,7
NC_CitSci_Kelp,Van Damme,2014,5,20,1,kelp greenling,f,0,,,,8.69,2,7
